Tran ID,Tran Date,Status,Filer/Committee,Contributor/Payee,Sub Type,Amount,committee_id
1819953,09/12/2014,Original,Oregon Health Care Association PAC,Friends of Nancy Nathanson (5152),Cash Expenditure,5000.0,275
1819954,09/12/2014,Original,Oregon Health Care Association PAC,Committee to Re-Elect Peter Buckley (4824),Cash Expenditure,2500.0,275
1821897,09/12/2014,Original,Oregon Health Care Association PAC,219064 HEARTWOOD PLACE,Cash Contribution,43.2,275
1821898,09/12/2014,Original,Oregon Health Care Association PAC,315624 PACIFIC GARDENS ESTATES,Cash Contribution,134.4,275
1821899,09/12/2014,Original,Oregon Health Care Association PAC,315623 SHERIDAN CARE CENTER,Cash Contribution,55.2,275
1821900,09/12/2014,Original,Oregon Health Care Association PAC,315608 MYRTLE POINT CARE CENTER,Cash Contribution,42.0,275
1821902,09/12/2014,Original,Oregon Health Care Association PAC,215616 MYRTLE POINT CARE CENTER,Cash Contribution,18.0,275
1821906,09/12/2014,Original,Oregon Health Care Association PAC,110403 HOMEWOOD HEIGHTS ASSISTED LIVING,Cash Contribution,39.6,275
1821907,09/12/2014,Original,Oregon Health Care Association PAC,110873 McKAY CREEK ESTATES,Cash Contribution,39.6,275
1821909,09/12/2014,Original,Oregon Health Care Association PAC,210150 ELIZABETHAN MANOR,Cash Contribution,45.0,275
1821911,09/12/2014,Original,Oregon Health Care Association PAC,119048 PRESTIGE SENIOR LIVING ARBOR PLACE,Cash Contribution,48.6,275
1821912,09/12/2014,Original,Oregon Health Care Association PAC,219046 PRESTIGE SENIOR LIVING ARBOR PLACE MEMORY,Cash Contribution,16.2,275
1821913,09/12/2014,Original,Oregon Health Care Association PAC,119050 PRESTIGE SENIOR LIVING FIVE RIVERS,Cash Contribution,57.6,275
1821914,09/12/2014,Original,Oregon Health Care Association PAC,119053 PRESTIGE SENIOR LIVING ORCHARD HEIGHTS,Cash Contribution,54.9,275
1821915,09/12/2014,Original,Oregon Health Care Association PAC,219047 PRESTIGE SENIOR LIVING ORCHARD HEIGHTS MEMORY CARE,Cash Contribution,16.2,275
1821916,09/12/2014,Original,Oregon Health Care Association PAC,119049 PRESTIGE SENIOR LIVING BEAVERTON HILLS,Cash Contribution,54.0,275
1821917,09/12/2014,Original,Oregon Health Care Association PAC,119059 PRESTIGE SENIOR LIVING AT WEST HILLS,Cash Contribution,59.4,275
1821918,09/12/2014,Original,Oregon Health Care Association PAC,119024 SPRUCE POINT ASSISTED LIVING,Cash Contribution,58.5,275
1821919,09/12/2014,Original,Oregon Health Care Association PAC,219016 SPRUCE POINT MEMORY CARE COMMUNITY,Cash Contribution,22.5,275
1821920,09/12/2014,Original,Oregon Health Care Association PAC,119054 PRESTIGE SENIOR LIVING RIVERWOOD,Cash Contribution,54.0,275
1821927,09/12/2014,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,86.0,275
1816259,09/11/2014,Original,Oregon Health Care Association PAC,310225 GRACELEN TERRACE LONG TERM CARE FACILITY,Cash Contribution,3000.0,275
1821894,09/11/2014,Original,Oregon Health Care Association PAC,210761 OCEAN PARK,Cash Contribution,49.5,275
1816253,09/10/2014,Original,Oregon Health Care Association PAC,Senate Democratic Leadership Fund (1471),Cash Expenditure,5000.0,275
1813325,09/09/2014,Original,Oregon Health Care Association PAC,Friends of Val Hoyle (13967),Cash Expenditure,5000.0,275
1813682,09/09/2014,Original,Oregon Health Care Association PAC,Friends of Dan Rayfield (14046),Cash Expenditure,2000.0,275
1813321,09/08/2014,Original,Oregon Health Care Association PAC,Friends of Richard Devlin (1670),Cash Expenditure,2500.0,275
