Tran ID,Tran Date,Status,Filer/Committee,Contributor/Payee,Sub Type,Amount,committee_id
967673,11/22/2010,Original,Oregon Health Care Association PAC,210060 MEADOWS COURTYARD,Cash Contribution,30.6,275
967674,11/22/2010,Original,Oregon Health Care Association PAC,110057 ALDERWOOD ASSISTED LIVING,Cash Contribution,54.0,275
967675,11/22/2010,Original,Oregon Health Care Association PAC,110856 RIDGEVIEW ASSISTED LIVING CENTER,Cash Contribution,45.9,275
967676,11/22/2010,Original,Oregon Health Care Association PAC,210136 WEST WIND ENHANCED CARE,Cash Contribution,12.6,275
967677,11/22/2010,Original,Oregon Health Care Association PAC,212081 REGENCY PARK ALZHEIMER'S CARE,Cash Contribution,40.5,275
967679,11/22/2010,Original,Oregon Health Care Association PAC,112080 REGENCY PARK ASSISTED LIVING,Cash Contribution,89.1,275
967680,11/22/2010,Original,Oregon Health Care Association PAC,110364 CORNELL ESTATES RETIREMENT AND ASSISTED L,Cash Contribution,53.1,275
967681,11/22/2010,Original,Oregon Health Care Association PAC,119016 ROSE VALLEY ASSISTED LIVING COMMUNITY,Cash Contribution,57.6,275
967682,11/22/2010,Original,Oregon Health Care Association PAC,119013 OSWEGO SPRINGS ASSISTED LIVING COMMUNITY,Cash Contribution,67.5,275
967683,11/22/2010,Original,Oregon Health Care Association PAC,210549 HOLLY RESIDENTIAL CARE CENTER,Cash Contribution,37.8,275
967684,11/22/2010,Original,Oregon Health Care Association PAC,124100 DORIAN PLACE ASSISTED LIVING FACILITY,Cash Contribution,40.5,275
967685,11/22/2010,Original,Oregon Health Care Association PAC,120412 WELLSPRINGS,Cash Contribution,28.8,275
967686,11/22/2010,Original,Oregon Health Care Association PAC,113035 SHELDON PARK ASSISTED LIVING,Cash Contribution,82.8,275
967687,11/22/2010,Original,Oregon Health Care Association PAC,310536 TRINITY MISSION HEALTH & REHAB OF PORTLAND,Cash Contribution,63.6,275
967688,11/22/2010,Original,Oregon Health Care Association PAC,119001 ALPINE SPRINGS ASSISTED LIVING,Cash Contribution,63.0,275
967689,11/22/2010,Original,Oregon Health Care Association PAC,119009 HERON POINTE ASSISTED LIVING COMMUNITY,Cash Contribution,54.9,275
967690,11/22/2010,Original,Oregon Health Care Association PAC,110757 HERITAGE PLACE ASSISTED LIVING FACILITY,Cash Contribution,62.1,275
967691,11/22/2010,Original,Oregon Health Care Association PAC,110757 HERITAGE PLACE ASSISTED LIVING FACILITY,Cash Contribution,62.1,275
967692,11/22/2010,Original,Oregon Health Care Association PAC,110757 HERITAGE PLACE ASSISTED LIVING FACILITY,Cash Contribution,62.1,275
967693,11/22/2010,Original,Oregon Health Care Association PAC,210635 HERITAGE PLACE WELLNESS CENTER,Cash Contribution,27.0,275
967694,11/22/2010,Original,Oregon Health Care Association PAC,210635 HERITAGE PLACE WELLNESS CENTER,Cash Contribution,27.0,275
967695,11/22/2010,Original,Oregon Health Care Association PAC,210635 HERITAGE PLACE WELLNESS CENTER,Cash Contribution,27.0,275
967696,11/22/2010,Original,Oregon Health Care Association PAC,210635 HERITAGE PLACE WELLNESS CENTER,Cash Contribution,27.0,275
967697,11/22/2010,Original,Oregon Health Care Association PAC,219008 WINDFIELD VILLAGE,Cash Contribution,28.8,275
967698,11/22/2010,Original,Oregon Health Care Association PAC,119011 MOUNTAIN VIEW SENIOR LIVING COMMUNITY,Cash Contribution,29.7,275
967700,11/22/2010,Original,Oregon Health Care Association PAC,219006 RIVER VALLEY LANDING SENIOR COMMUNITY,Cash Contribution,108.0,275
967701,11/22/2010,Original,Oregon Health Care Association PAC,119019 LAKESIDE ASSISTED LIVING COMMUNITY,Cash Contribution,55.8,275
967702,11/22/2010,Original,Oregon Health Care Association PAC,119012 NECANICUM VILLAGE,Cash Contribution,36.9,275
967704,11/22/2010,Original,Oregon Health Care Association PAC,219004 NECANICUM VILLAGE,Cash Contribution,36.0,275
967705,11/22/2010,Original,Oregon Health Care Association PAC,119005 CHESTNUT LANE ASSISTED LIVING COMMUNITY,Cash Contribution,63.0,275
967706,11/22/2010,Original,Oregon Health Care Association PAC,219005 OSPREY COURT MEMORY CARE COMMUNITY,Cash Contribution,51.3,275
967707,11/22/2010,Original,Oregon Health Care Association PAC,219005 OSPREY COURT MEMORY CARE COMMUNITY,Cash Contribution,46.8,275
967748,11/22/2010,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,100.4,275
967614,11/19/2010,Original,Oregon Health Care Association PAC,314773 AIDAN SENIOR LIVING AT REEDSPORT,Cash Contribution,43.2,275
967615,11/19/2010,Original,Oregon Health Care Association PAC,MARQUIS CARE AT NEWBERG,Cash Contribution,80.4,275
967617,11/19/2010,Original,Oregon Health Care Association PAC,217213 TIMBERWOOD COURT SPECIALTY CARE COMMUNITY,Cash Contribution,39.6,275
967621,11/19/2010,Original,Oregon Health Care Association PAC,117207 NEAWANNA BY THE SEA,Cash Contribution,36.0,275
967622,11/19/2010,Original,Oregon Health Care Association PAC,216406 ROSEWOOD SPECIALTY CARE,Cash Contribution,43.2,275
967628,11/19/2010,Original,Oregon Health Care Association PAC,212170 DONHAM CARE HOME,Cash Contribution,14.4,275
967630,11/19/2010,Original,Oregon Health Care Association PAC,215536 GATEWAY CARE & RETIREMENT CENTER,Cash Contribution,15.3,275
967631,11/19/2010,Original,Oregon Health Care Association PAC,"220208 TAFT HOME, THE",Cash Contribution,72.0,275
967647,11/19/2010,Original,Oregon Health Care Association PAC,113050 HEARTHSTONE AT MURRAYHILL,Cash Contribution,57.6,275
967653,11/19/2010,Original,Oregon Health Care Association PAC,210738 HEARTHSTONE AT MURRAY HILL,Cash Contribution,127.8,275
967665,11/19/2010,Original,Oregon Health Care Association PAC,310605 VILLAGE MANOR,Cash Contribution,72.0,275
967666,11/19/2010,Original,Oregon Health Care Association PAC,110622 FOREST GROVE BEEHIVE,Cash Contribution,39.6,275
967667,11/19/2010,Original,Oregon Health Care Association PAC,210744 MONTEREY COURT ALZHEIMERS CARE,Cash Contribution,43.2,275
967669,11/19/2010,Original,Oregon Health Care Association PAC,"110663 ORCHARDS ASSISTED LIVING, THE",Cash Contribution,54.9,275
967670,11/19/2010,Original,Oregon Health Care Association PAC,210038 EMERSON HOUSE,Cash Contribution,36.0,275
967747,11/19/2010,Original,Oregon Health Care Association PAC,Miscellaneous Cash Contributions $100 and under,Cash Contribution,125.1,275
967051,11/17/2010,Original,Oregon Health Care Association PAC,310115 MARQUIS CARE AT VERMONT HILLS,Cash Contribution,122.4,275
967052,11/17/2010,Original,Oregon Health Care Association PAC,310593 MARQUIS CARE AT SPRINGFIELD,Cash Contribution,169.2,275
967053,11/17/2010,Original,Oregon Health Care Association PAC,110118 HARVEST HOMES,Cash Contribution,37.8,275
967520,11/17/2010,Original,Oregon Health Care Association PAC,210375 MYRTLE POINT CARE CENTER,Cash Contribution,18.0,275
967523,11/17/2010,Original,Oregon Health Care Association PAC,310385 MYRTLE POINT CARE CENTER,Cash Contribution,42.0,275
967533,11/17/2010,Original,Oregon Health Care Association PAC,310305 LAWRENCE CONVALESCENT CENTER,Cash Contribution,49.2,275
967534,11/17/2010,Original,Oregon Health Care Association PAC,"218523 GARDENS ENHANCED CARE COMMUNITY, THE",Cash Contribution,50.4,275
967536,11/17/2010,Original,Oregon Health Care Association PAC,"118522 GROVE ASSISTED LIVING, THE",Cash Contribution,56.7,275
967538,11/17/2010,Original,Oregon Health Care Association PAC,214173 CORNERSTONE RESIDENTIAL OPTION,Cash Contribution,13.5,275
967540,11/17/2010,Original,Oregon Health Care Association PAC,311389 CORNERSTONE CARE OPTION,Cash Contribution,43.2,275
967542,11/17/2010,Original,Oregon Health Care Association PAC,110061 AVAMERE AT HILLSBORO,Cash Contribution,58.5,275
967544,11/17/2010,Original,Oregon Health Care Association PAC,"218528 PEARL AT KRUSEWAY, THE",Cash Contribution,42.3,275
967547,11/17/2010,Original,Oregon Health Care Association PAC,"318529 PEARL AT KRUSE WAY, THE",Cash Contribution,34.8,275
967549,11/17/2010,Original,Oregon Health Care Association PAC,112175 AVAMERE AT BETHANY,Cash Contribution,63.9,275
967550,11/17/2010,Original,Oregon Health Care Association PAC,212174 AVAMERE AT BETHANY,Cash Contribution,23.4,275
967552,11/17/2010,Original,Oregon Health Care Association PAC,110164 WYNWOOD OF MCMINNVILLE,Cash Contribution,36.9,275
967554,11/17/2010,Original,Oregon Health Care Association PAC,110556 WYNWOOD ALBANY,Cash Contribution,63.0,275
967557,11/17/2010,Original,Oregon Health Care Association PAC,210165 WYNWOOD OF MCMINNVILLE,Cash Contribution,13.5,275
967558,11/17/2010,Original,Oregon Health Care Association PAC,210191 WYNWOOD OF ROGUE VALLEY,Cash Contribution,85.5,275
967561,11/17/2010,Original,Oregon Health Care Association PAC,210198 CLARE BRIDGE - SALEM,Cash Contribution,54.0,275
967562,11/17/2010,Original,Oregon Health Care Association PAC,210242 WYNWOOD OF MT. HOOD,Cash Contribution,79.2,275
967564,11/17/2010,Original,Oregon Health Care Association PAC,210244 VILLAS OF MCMINNVILLE,Cash Contribution,31.5,275
967566,11/17/2010,Original,Oregon Health Care Association PAC,114801 SUZANNE ELISE ASSISTED LIVING FACILITY,Cash Contribution,71.1,275
967568,11/17/2010,Original,Oregon Health Care Association PAC,110608 AVAMERE AT SHERWOOD,Cash Contribution,49.5,275
967569,11/17/2010,Original,Oregon Health Care Association PAC,110610 AVAMERE AT SANDY,Cash Contribution,49.5,275
967571,11/17/2010,Original,Oregon Health Care Association PAC,110630 AVAMERE AT NEWBERG,Cash Contribution,48.6,275
967572,11/17/2010,Original,Oregon Health Care Association PAC,110723 AVAMERE AT ST HELENS,Cash Contribution,46.8,275
967578,11/17/2010,Original,Oregon Health Care Association PAC,210094 AVAMERE AT SANDY,Cash Contribution,21.6,275
967580,11/17/2010,Original,Oregon Health Care Association PAC,210632 AVAMERE AT SHERWOOD,Cash Contribution,21.6,275
967581,11/17/2010,Original,Oregon Health Care Association PAC,210643 AVAMERE AT NEWBERG,Cash Contribution,19.8,275
967582,11/17/2010,Original,Oregon Health Care Association PAC,210724 AVAMERE AT ST HELENS,Cash Contribution,25.2,275
967583,11/17/2010,Original,Oregon Health Care Association PAC,213032 AVAMERE AT HILLSBORO,Cash Contribution,21.6,275
967584,11/17/2010,Original,Oregon Health Care Association PAC,116324 AVAMERE AT WATERFORD,Cash Contribution,61.2,275
967585,11/17/2010,Original,Oregon Health Care Association PAC,210294 AVAMERE COURT AT KEIZER,Cash Contribution,56.7,275
967586,11/17/2010,Original,Oregon Health Care Association PAC,216325 AVAMERE AT WATERFORD,Cash Contribution,18.0,275
967587,11/17/2010,Original,Oregon Health Care Association PAC,310285 AVAMERE COURT AT KEIZER,Cash Contribution,82.8,275
967588,11/17/2010,Original,Oregon Health Care Association PAC,310290 AVAMERE REHABILITATION OF KING CITY,Cash Contribution,177.6,275
967589,11/17/2010,Original,Oregon Health Care Association PAC,310526 AVAMERE REHABILATION OF NEWPORT,Cash Contribution,96.0,275
